Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
215,2,0.365072865,0.803920381,0.830691335,0.741020739,0.769638376,,14.8267455,30.10183571,0.575167343,0.0000417,0.000000389
216,1,0.356766552,0.788777037,0.815215507,0.726696659,0.754919132,,14.69389823,29.87641984,0.562429526,0.000038,0.000000346
217,3,0.348682166,0.773982656,0.800093559,0.712709238,0.740543046,,14.56284668,29.65372151,0.550018729,0.0000347,0.000000307
218,4,0.340812904,0.759527739,0.785315912,0.69904917,0.726500691,,14.43355845,29.43369566,0.537925378,0.0000317,0.000000272
219,2,0.333152198,0.745403086,0.770873289,0.685707446,0.71278294,,14.30600189,29.21629819,0.526140219,0.0000289,0.000000242
220,1,0.325693708,0.731599784,0.756756699,0.672675341,0.699380953,,14.18014606,29.0014859,0.514654297,0.0000264,0.000000215
221,1,0.318431309,0.718109199,0.74295743,0.659944403,0.686286165,,14.05596071,28.78921651,0.503458952,0.0000241,0.000000191
222,7,0.311359087,0.70492296,0.729467038,0.647506446,0.673490279,,13.93341625,28.57944862,0.492545805,0.000022,0.000000169
223,1,0.304471329,0.692032959,0.716277339,0.635353542,0.660985257,,13.81248376,28.37214168,0.48190675,0.00002,0.00000015
224,2,0.297762514,0.679431334,0.7033804,0.623478006,0.648763309,,13.69313495,28.16725597,0.47153394,0.0000183,0.000000133
225,1,0.291227307,0.667110463,0.690768528,0.611872391,0.636816884,,13.57534214,27.96475259,0.461419784,0.0000167,0.000000118
226,2,0.284860556,0.655062958,0.678434264,0.600529483,0.625138663,,13.45907828,27.76459345,0.451556933,0.0000152,0.000000105
227,3,0.278657277,0.643281654,0.666370374,0.589442286,0.613721551,,13.34431687,27.5667412,0.44193827,0.0000139,9.33E-08
228,4,0.272612654,0.631759604,0.654569842,0.578604019,0.602558668,,13.23103202,27.37115927,0.432556909,0.0000127,8.28E-08
229,3,0.266722032,0.620490066,0.643025861,0.568008109,0.591643345,,13.11919836,27.17781183,0.423406179,0.0000116,7.35E-08
230,0,0.260980908,0.609466504,0.631731829,0.557648181,0.580969111,,13.00879111,26.98666375,0.414479621,0.0000106,6.53E-08
231,2,0.255384929,0.598682576,0.620681337,0.547518052,0.570529691,,12.89978597,26.79768062,0.40577098,0.00000963,5.79E-08
232,4,0.249929885,0.588132126,0.609868169,0.537611726,0.560318999,,12.79215919,26.61082871,0.397274196,0.00000879,5.14E-08
233,6,0.244611702,0.577809184,0.59928629,0.527923388,0.550331128,,12.68588752,26.42607493,0.388983398,0.00000802,4.57E-08
234,0,0.23942644,0.567707953,0.588929842,0.518447393,0.540560347,,12.58094817,26.2433869,0.3808929,0.00000732,4.05E-08
235,3,0.234370287,0.557822808,0.57879314,0.509178268,0.531001098,,12.47731887,26.06273281,0.372997191,0.00000668,0.000000036
236,0,0.229439554,0.548148287,0.568870663,0.500110699,0.521647981,,12.37497778,25.88408153,0.365290929,0.00000609,3.19E-08
237,1,0.224630672,0.538679088,0.559157051,0.491239531,0.512495759,,12.27390354,25.70740249,0.357768938,0.00000556,2.84E-08
238,3,0.219940183,0.529410063,0.549647097,0.482559758,0.503539347,,12.17407522,25.53266575,0.350426202,0.00000507,2.52E-08
239,0,0.215364744,0.520336212,0.540335746,0.474066523,0.494773807,,12.07547231,25.35984192,0.343257857,0.00000463,2.23E-08
240,0,0.210901116,0.51145268,0.531218086,0.46575511,0.486194344,,11.97807475,25.18890218,0.336259187,0.00000422,1.98E-08
241,1,0.206546163,0.502754749,0.522289347,0.457620939,0.477796304,,11.88186287,25.01981828,0.32942562,0.00000386,1.76E-08
242,2,0.202296849,0.49423784,0.513544894,0.449659563,0.469575164,,11.78681741,24.8525625,0.322752722,0.00000352,1.56E-08
243,3,0.198150232,0.485897499,0.504980221,0.441866663,0.461526533,,11.69291948,24.68710762,0.316236194,0.00000321,1.39E-08
244,0,0.194103465,0.477729401,0.496590954,0.434238046,0.453646144,,11.60015061,24.52342698,0.309871863,0.00000293,1.23E-08
245,0,0.190153788,0.469729345,0.488372836,0.426769635,0.445929852,,11.50849266,24.36149439,0.303655685,0.00000267,1.09E-08
246,2,0.186298528,0.461893244,0.480321735,0.419457473,0.43837363,,11.41792789,24.20128415,0.297583735,0.00000244,9.71E-09
247,1,0.182535093,0.454217128,0.472433629,0.412297714,0.430973563,,11.32843888,24.04277107,0.291652203,0.00000223,8.62E-09
248,1,0.178860975,0.446697138,0.464704612,0.405286619,0.423725847,,11.24000859,23.8859304,0.285857395,0.00000203,7.65E-09
249,1,0.17527374,0.439329521,0.457130883,0.398420557,0.416626786,,11.15262029,23.73073785,0.280195725,0.00000185,6.79E-09
250,3,0.17177103,0.432110629,0.449708747,0.391695998,0.409672785,,11.0662576,23.5771696,0.274663712,0.00000169,0.000000006
251,0,0.168350559,0.425036915,0.442434612,0.385109511,0.402860351,,10.98090444,23.42520225,0.269257977,0.00000154,5.35E-09
252,3,0.165010111,0.418104928,0.435304982,0.378657759,0.396186086,,10.89654507,23.27481282,0.263975242,0.00000141,4.75E-09
253,1,0.161747537,0.411311312,0.428316456,0.372337499,0.389646687,,10.81316404,23.12597878,0.258812321,0.00000129,4.22E-09
254,0,0.158560753,0.404652804,0.421465728,0.366145578,0.383238941,,10.7307462,22.97867798,0.253766125,0.00000117,3.75E-09
255,3,0.155447738,0.398126228,0.41474958,0.360078929,0.376959723,,10.6492767,22.83288868,0.248833651,0.00000107,3.33E-09
256,1,0.152406533,0.391728496,0.40816488,0.35413457,0.370805996,,10.56874098,22.68858954,0.244011983,0.000000978,0.000000003
257,0,0.149435236,0.3854566,0.401708581,0.348309601,0.364774801,,10.48912474,22.54575959,0.239298292,0.000000893,2.62E-09
258,3,0.146532002,0.379307617,0.395377718,0.342601198,0.358863264,,10.41041396,22.40437825,0.234689825,0.000000815,2.33E-09
259,1,0.143695041,0.373278699,0.389169404,0.337006618,0.353068584,,10.33259491,22.26442529,0.230183913,0.000000743,2.07E-09
260,1,0.140922618,0.367367076,0.38308083,0.331523189,0.34738804,,10.2556541,22.12588085,0.22577796,0.000000679,1.83E-09
261,0,0.138213047,0.361570051,0.377109259,0.326148313,0.34181898,,10.17957829,21.98872542,0.221469444,0.000000619,1.63E-09
262,0,0.135564692,0.355884999,0.371252029,0.32087946,0.336358825,,10.1043545,21.85293982,0.217255914,0.000000565,1.45E-09
263,2,0.132975965,0.350309362,0.365506546,0.31571417,0.331005065,,10.02996999,21.71850524,0.213134991,0.000000516,1.28E-09
264,2,0.130445325,0.344840654,0.359870285,0.310650047,0.325755255,,9.956412254,21.58540317,0.209104359,0.000000471,1.14E-09
265,2,0.127971277,0.339476449,0.354340787,0.305684758,0.320607015,,9.883669029,21.45361542,0.20516177,0.00000043,0.000000001
266,2,0.125552367,0.334214387,0.348915656,0.300816035,0.315558029,,9.81172827,21.32312413,0.201305038,0.000000392,8.98E-10
267,1,0.123187185,0.329052171,0.343592558,0.296041666,0.310606041,,9.740578159,21.19391175,0.197532036,0.000000358,7.97E-10
268,0,0.12087436,0.323987561,0.33836922,0.291359499,0.305748853,,9.670207093,21.06596102,0.193840699,0.000000327,7.07E-10
269,0,0.118612563,0.319018374,0.333243428,0.286767439,0.300984326,,9.600603683,20.93925498,0.190229017,0.000000298,6.28E-10
270,1,0.1164005,0.314142488,0.328213023,0.282263445,0.296310375,,9.531756746,20.81377697,0.186695036,0.000000272,5.58E-10
271,1,0.114236916,0.30935783,0.323275904,0.27784553,0.291724971,,9.463655307,20.68951059,0.183236858,0.000000248,4.95E-10
272,0,0.112120591,0.304662383,0.318430019,0.273511756,0.287226136,,9.396288585,20.56643975,0.179852633,0.000000227,4.39E-10
273,0,0.110050341,0.300054182,0.313673373,0.269260238,0.282811941,,9.329645996,20.44454862,0.176540565,0.000000207,3.90E-10
274,1,0.108025013,0.29553131,0.309004018,0.265089138,0.278480511,,9.263717147,20.32382161,0.173298906,0.000000189,3.46E-10
275,2,0.106043489,0.2910919,0.304420056,0.260996666,0.274230014,,9.19849183,20.20424343,0.170125954,0.000000172,3.07E-10
276,2,0.104104681,0.286734131,0.299919638,0.256981077,0.270058668,,9.133960021,20.08579903,0.167020055,0.000000157,2.73E-10
277,1,0.102207531,0.282456228,0.295500959,0.253040671,0.265964735,,9.070111872,19.9684736,0.163979598,0.000000144,2.42E-10
278,1,0.100351012,0.278256461,0.291162261,0.249173792,0.261946521,,9.006937713,19.8522526,0.161003018,0.000000131,2.15E-10
279,3,0.098534125,0.274133144,0.286901829,0.245378823,0.258002374,,8.944428041,19.7371217,0.15808879,0.00000012,1.91E-10
280,0,0.096755899,0.270084631,0.282717989,0.241654193,0.254130685,,8.882573524,19.62306684,0.15523543,0.000000109,1.70E-10
281,1,0.095015388,0.266109318,0.27860911,0.237998364,0.250329884,,8.821364992,19.51007417,0.152441493,9.97E-08,1.50E-10
282,1,0.093311675,0.262205641,0.274573602,0.234409843,0.24659844,,8.760793435,19.39813006,0.149705574,0.000000091,1.34E-10
283,1,0.091643866,0.258372073,0.270609911,0.230887169,0.242934861,,8.700850001,19.28722112,0.147026305,8.31E-08,1.19E-10
284,0,0.090011092,0.254607126,0.266716524,0.227428922,0.239337691,,8.641525991,19.17733417,0.144402353,7.58E-08,1.05E-10
285,1,0.088412509,0.250909349,0.262891963,0.224033712,0.235805511,,8.582812856,19.06845624,0.141832421,6.92E-08,9.35E-11
286,3,0.086847294,0.247277324,0.259134787,0.220700189,0.232336936,,8.524702197,18.96057459,0.139315246,6.32E-08,8.30E-11
287,1,0.085314647,0.243709669,0.255443588,0.217427033,0.228930615,,8.467185757,18.85367664,0.136849599,5.77E-08,7.37E-11
288,1,0.083813791,0.240205037,0.251816994,0.214212957,0.225585232,,8.41025542,18.74775006,0.134434281,5.26E-08,6.54E-11
289,0,0.082343969,0.236762109,0.248253665,0.211056705,0.222299499,,8.35390321,18.64278269,0.132068125,0.000000048,5.81E-11
290,2,0.080904442,0.233379604,0.244752294,0.207957052,0.219072163,,8.298121286,18.53876256,0.129749997,4.38E-08,5.15E-11
291,1,0.079494495,0.230056265,0.241311604,0.204912805,0.215902,,8.24290194,18.43567792,0.127478788,0.00000004,4.58E-11
292,0,0.07811343,0.226790872,0.237930348,0.201922797,0.212787815,,8.188237594,18.33351717,0.12525342,3.65E-08,4.06E-11
293,1,0.076760566,0.223582227,0.234607311,0.19898589,0.209728443,,8.134120797,18.23226891,0.123072844,3.33E-08,3.61E-11
294,0,0.075435244,0.220429167,0.231341304,0.196100975,0.206722746,,8.080544225,18.13192193,0.120936035,3.04E-08,3.20E-11
295,0,0.074136818,0.217330552,0.228131168,0.193266967,0.203769613,,8.027500674,18.03246516,0.118841997,2.78E-08,2.84E-11
296,2,0.072864662,0.214285272,0.22497577,0.19048281,0.20086796,,7.974983061,17.93388774,0.116789758,2.54E-08,2.52E-11
297,1,0.071618166,0.21129224,0.221874004,0.18774747,0.198016729,,7.922984422,17.83617897,0.11477837,2.32E-08,2.24E-11
298,0,0.070396736,0.208350396,0.218824789,0.18505994,0.195214886,,7.871497906,17.73932829,0.11280691,2.11E-08,1.99E-11
299,0,0.069199792,0.205458707,0.215827071,0.182419236,0.192461422,,7.820516776,17.64332533,0.11087448,1.93E-08,1.76E-11
300,1,0.068026771,0.20261616,0.21287982,0.179824399,0.189755352,,7.770034406,17.54815988,0.108980201,1.76E-08,1.57E-11
301,1,0.066877124,0.199821769,0.209982027,0.177274488,0.187095714,,7.720044278,17.45382187,0.10712322,1.61E-08,1.39E-11
302,1,0.065750316,0.19707457,0.207132711,0.17476859,0.184481568,,7.67053998,17.3603014,0.105302703,1.47E-08,1.23E-11
303,0,0.064645825,0.194373618,0.204330909,0.172305809,0.181911997,,7.621515207,17.26758871,0.103517837,1.34E-08,1.10E-11
304,1,0.063563145,0.191717995,0.201575682,0.169885273,0.179386103,,7.572963753,17.17567418,0.10176783,1.22E-08,9.73E-12
305,1,0.062501781,0.189106801,0.198866114,0.167506127,0.176903012,,7.524879514,17.08454836,0.10005191,1.12E-08,8.64E-12
306,0,0.06146125,0.186539157,0.196201307,0.165167538,0.174461868,,7.477256484,16.99420193,0.098369323,1.02E-08,7.67E-12
307,0,0.060441083,0.184014204,0.193580385,0.162868694,0.172061834,,7.430088754,16.9046257,0.096719335,9.30E-09,6.81E-12
308,3,0.059440822,0.181531102,0.191002492,0.160608797,0.169702095,,7.383370509,16.81581064,0.095101229,8.49E-09,6.04E-12
309,0,0.058460022,0.179089033,0.18846679,0.158387072,0.167381852,,7.337096027,16.72774783,0.093514306,7.75E-09,5.37E-12
310,0,0.057498247,0.176687193,0.185972461,0.156202759,0.165100326,,7.291259677,16.64042849,0.091957885,7.08E-09,4.76E-12
311,0,0.056555074,0.1743248,0.183518705,0.154055116,0.162856754,,7.245855918,16.553844,0.0904313,6.46E-09,4.23E-12
312,2,0.055630089,0.172001087,0.181104739,0.151943419,0.160650392,,7.200879295,16.46798582,0.088933903,5.90E-09,3.75E-12
313,0,0.054722889,0.169715306,0.1787298,0.149866958,0.158480512,,7.156324441,16.38284557,0.087465061,5.38E-09,3.33E-12
314,2,0.053833083,0.167466724,0.176393139,0.147825043,0.156346402,,7.112186072,16.29841497,0.086024156,4.91E-09,2.96E-12
315,0,0.052960286,0.165254626,0.174094024,0.145816995,0.154247367,,7.068458986,16.21468589,0.084610585,4.49E-09,2.63E-12
316,1,0.052104125,0.163078311,0.171831742,0.143842155,0.152182727,,7.025138064,16.13165028,0.083223761,4.10E-09,2.33E-12
317,0,0.051264236,0.160937096,0.169605592,0.141899874,0.150151816,,6.982218265,16.04930025,0.081863109,3.74E-09,2.07E-12
318,0,0.050440265,0.15883031,0.167414891,0.139989521,0.148153986,,6.939694628,15.967628,0.08052807,3.41E-09,1.84E-12
319,0,0.049631864,0.1567573,0.165258969,0.138110478,0.146188599,,6.897562268,15.88662584,0.079218096,3.12E-09,1.63E-12
320,0,0.048838695,0.154717424,0.163137173,0.13626214,0.144255035,,6.855816374,15.80628619,0.077932655,2.84E-09,1.45E-12
321,2,0.048060429,0.152710057,0.161048861,0.134443917,0.142352687,,6.81445221,15.7266016,0.076671224,2.60E-09,1.29E-12
322,0,0.047296744,0.150734586,0.158993407,0.132655231,0.140480958,,6.773465113,15.64756471,0.075433296,2.37E-09,1.14E-12
323,2,0.046547327,0.148790412,0.156970199,0.130895517,0.138639269,,6.73285049,15.56916827,0.074218375,2.16E-09,1.01E-12
324,1,0.045811871,0.146876948,0.154978638,0.129164222,0.13682705,,6.692603819,15.49140512,0.073025974,0.000000002,9.00E-13
325,0,0.045090077,0.14499362,0.153018135,0.127460807,0.135043744,,6.652720647,15.41426823,0.071855622,1.80E-09,7.99E-13
326,0,0.044381655,0.143139869,0.151088118,0.125784741,0.133288809,,6.613196586,15.33775064,0.070706856,1.65E-09,7.09E-13
327,1,0.043686319,0.141315143,0.149188024,0.124135508,0.131561711,,6.574027317,15.26184551,0.069579225,1.50E-09,6.29E-13
328,0,0.043003791,0.139518906,0.147317303,0.122512603,0.129861929,,6.535208585,15.18654607,0.068472287,1.37E-09,5.59E-13
329,0,0.042333802,0.137750632,0.145475417,0.120915529,0.128188954,,6.496736197,15.11184569,0.067385613,1.25E-09,4.96E-13
330,0,0.041676086,0.136009806,0.14366184,0.119343804,0.126542287,,6.458606025,15.03773778,0.066318782,1.14E-09,4.40E-13
331,1,0.041030384,0.134295924,0.141876055,0.117796953,0.124921439,,6.420814003,14.96421588,0.065271383,0.000000001,3.91E-13
332,0,0.040396446,0.132608494,0.140117557,0.116274513,0.123325934,,6.383356122,14.8912736,0.064243015,0.000000001,3.47E-13
333,1,0.039774024,0.130947031,0.138385853,0.114776029,0.121755304,,6.346228436,14.81890465,0.063233287,8.70E-10,3.08E-13
334,0,0.039162878,0.129311064,0.136680458,0.113301059,0.120209091,,6.309427055,14.74710282,0.062241815,7.94E-10,2.73E-13
335,0,0.038562775,0.12770013,0.135000899,0.111849167,0.118686847,,6.272948147,14.67586199,0.061268226,7.25E-10,2.43E-13
336,0,0.037973483,0.126113776,0.133346711,0.110419928,0.117188134,,6.236787937,14.60517612,0.060312153,6.62E-10,2.16E-13
337,0,0.037394781,0.124551558,0.131717441,0.109012926,0.115712524,,6.200942704,14.53503925,0.05937324,6.05E-10,1.91E-13
338,0,0.036826449,0.123013042,0.130112643,0.107627754,0.114259594,,6.165408782,14.46544551,0.058451139,5.52E-10,1.70E-13
339,1,0.036268273,0.121497803,0.128531881,0.106264013,0.112828936,,6.130182559,14.39638911,0.057545507,5.04E-10,1.51E-13
340,0,0.035720045,0.120005425,0.12697473,0.104921311,0.111420145,,6.095260474,14.32786433,0.056656011,4.60E-10,1.34E-13
341,2,0.035181562,0.118535499,0.12544077,0.103599268,0.110032827,,6.060639017,14.25986553,0.055782327,4.20E-10,1.19E-13
342,3,0.034652625,0.117087626,0.123929592,0.102297507,0.108666596,,6.026314732,14.19238715,0.054924134,3.83E-10,1.06E-13
343,0,0.034133039,0.115661415,0.122440795,0.101015664,0.107321074,,5.992284209,14.1254237,0.054081123,3.50E-10,9.37E-14
344,0,0.033622614,0.114256482,0.120973986,0.099753379,0.105995891,,5.958544089,14.05896978,0.053252989,3.20E-10,8.32E-14
345,2,0.033121164,0.112872452,0.119528781,0.098510301,0.104690684,,5.925091059,13.99302003,0.052439435,2.92E-10,7.38E-14
346,0,0.032628509,0.111508957,0.118104801,0.097286085,0.103405097,,5.891921857,13.92756919,0.05164017,2.66E-10,6.55E-14
347,1,0.032144471,0.110165636,0.116701678,0.096080394,0.102138783,,5.859033263,13.86261206,0.050854909,2.43E-10,5.82E-14
348,0,0.031668877,0.108842138,0.115319049,0.094892899,0.1008914,,5.826422105,13.7981435,0.050083375,2.22E-10,5.16E-14
349,3,0.031201558,0.107538115,0.113956559,0.093723275,0.099662615,,5.794085257,13.73415846,0.049325296,2.03E-10,4.58E-14
350,0,0.030742349,0.10625323,0.11261386,0.092571206,0.098452101,,5.762019633,13.67065194,0.048580406,1.85E-10,4.07E-14
351,0,0.030291086,0.104987148,0.111290613,0.091436382,0.097259536,,5.730222195,13.607619,0.047848445,1.69E-10,3.61E-14
352,0,0.029847614,0.103739546,0.109986482,0.090318498,0.096084608,,5.698689945,13.54505479,0.04712916,1.54E-10,3.21E-14
353,0,0.029411777,0.102510105,0.10870114,0.089217257,0.094927008,,5.667419927,13.48295449,0.046422301,1.41E-10,2.85E-14
354,0,0.028983424,0.10129851,0.107434266,0.088132367,0.093786434,,5.636409226,13.42131338,0.045727626,1.29E-10,2.53E-14
355,0,0.028562408,0.100104457,0.106185546,0.087063542,0.092662592,,5.60565497,13.36012676,0.045044897,1.17E-10,2.24E-14
356,0,0.028148583,0.098927645,0.104954671,0.086010501,0.091555191,,5.575154323,13.29939003,0.044373881,1.07E-10,1.99E-14
357,0,0.02774181,0.097767779,0.103741339,0.084972971,0.090463947,,5.54490449,13.23909863,0.04371435,9.79E-11,1.77E-14
358,1,0.02734195,0.09662457,0.102545253,0.083950682,0.089388583,,5.514902716,13.17924806,0.043066083,8.94E-11,1.57E-14
359,1,0.026948867,0.095497736,0.101366123,0.08294337,0.088328827,,5.485146282,13.11983387,0.042428861,8.16E-11,1.39E-14
