Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
1675,0,0.058801063,0.052334505,0.056749151,0.020180972,0.018852286,,0.33564798,0.516878968,0.006736877,4.17E-10,1.36E-30
1676,0,0.058716929,0.05225815,0.056667559,0.020146055,0.018819101,,0.335322498,0.516423135,0.006721303,4.11E-10,1.30E-30
1677,0,0.058632965,0.052181952,0.056586132,0.020111219,0.018785994,,0.334997525,0.515967975,0.006705772,4.05E-10,1.24E-30
1678,0,0.05854917,0.05210591,0.056504871,0.020076464,0.018752965,,0.334673061,0.515513487,0.006690285,3.99E-10,1.18E-30
1679,0,0.058465545,0.052030023,0.056423774,0.02004179,0.018720012,,0.334349104,0.51505967,0.006674842,3.92E-10,1.13E-30
1680,0,0.058382089,0.051954292,0.056342842,0.020007196,0.018687137,,0.334025653,0.514606522,0.006659442,3.86E-10,1.08E-30
1681,0,0.058298801,0.051878716,0.056262074,0.019972681,0.018654339,,0.333702707,0.514154042,0.006644085,3.81E-10,1.03E-30
1682,0,0.058215681,0.051803295,0.056181468,0.019938247,0.018621618,,0.333380265,0.513702229,0.006628772,3.75E-10,9.83E-31
1683,0,0.058132728,0.051728028,0.056101026,0.019903892,0.018588973,,0.333058326,0.513251081,0.006613502,3.69E-10,9.39E-31
1684,0,0.058049942,0.051652914,0.056020747,0.019869617,0.018556405,,0.332736889,0.512800597,0.006598275,3.63E-10,8.97E-31
1685,0,0.057967323,0.051577954,0.055940629,0.01983542,0.018523912,,0.332415953,0.512350775,0.006583091,3.58E-10,8.56E-31
1686,0,0.057884871,0.051503146,0.055860673,0.019801302,0.018491496,,0.332095517,0.511901614,0.006567949,3.52E-10,8.18E-31
1687,0,0.057802584,0.051428491,0.055780879,0.019767263,0.018459154,,0.331775579,0.511453113,0.00655285,3.47E-10,7.81E-31
1688,0,0.057720462,0.051353989,0.055701245,0.019733303,0.018426889,,0.331456138,0.511005271,0.006537793,3.42E-10,7.46E-31
1689,0,0.057638505,0.051279638,0.055621772,0.019699421,0.018394698,,0.331137195,0.510558085,0.006522779,3.36E-10,7.13E-31
1690,0,0.057556713,0.051205438,0.055542459,0.019665616,0.018362583,,0.330818746,0.510111556,0.006507807,3.31E-10,6.80E-31
1691,0,0.057475084,0.051131389,0.055463305,0.01963189,0.018330542,,0.330500792,0.50966568,0.006492876,3.26E-10,6.50E-31
1692,0,0.05739362,0.051057491,0.055384311,0.01959824,0.018298575,,0.330183331,0.509220458,0.006477988,3.21E-10,6.21E-31
1693,0,0.057312318,0.050983743,0.055305475,0.019564668,0.018266683,,0.329866362,0.508775887,0.006463141,3.16E-10,5.93E-31
1694,0,0.05723118,0.050910145,0.055226798,0.019531174,0.018234865,,0.329549885,0.508331966,0.006448336,3.11E-10,5.66E-31
1695,0,0.057150203,0.050836696,0.055148278,0.019497756,0.018203121,,0.329233898,0.507888695,0.006433572,3.07E-10,5.41E-31
1696,0,0.057069389,0.050763396,0.055069917,0.019464414,0.01817145,,0.3289184,0.507446071,0.006418849,3.02E-10,5.16E-31
1697,0,0.056988736,0.050690244,0.054991712,0.019431149,0.018139853,,0.328603389,0.507004093,0.006404168,2.97E-10,4.93E-31
1698,0,0.056908244,0.050617241,0.054913664,0.019397961,0.018108329,,0.328288866,0.506562761,0.006389527,2.93E-10,4.71E-31
1699,0,0.056827913,0.050544386,0.054835772,0.019364848,0.018076879,,0.327974829,0.506122072,0.006374928,2.88E-10,4.50E-31
1700,0,0.056747742,0.050471677,0.054758037,0.019331811,0.018045501,,0.327661277,0.505682025,0.006360369,2.84E-10,4.30E-31
1701,0,0.056667731,0.050399116,0.054680457,0.019298849,0.018014195,,0.327348208,0.505242619,0.006345851,2.80E-10,4.10E-31
1702,0,0.056587879,0.050326702,0.054603032,0.019265963,0.017982962,,0.327035623,0.504803854,0.006331373,2.75E-10,3.92E-31
1703,0,0.056508186,0.050254434,0.054525761,0.019233152,0.017951801,,0.326723519,0.504365726,0.006316935,2.71E-10,3.74E-31
1704,0,0.056428652,0.050182312,0.054448645,0.019200416,0.017920712,,0.326411896,0.503928236,0.006302538,2.67E-10,3.57E-31
1705,0,0.056349276,0.050110335,0.054371683,0.019167754,0.017889695,,0.326100753,0.503491381,0.006288181,2.63E-10,3.41E-31
1706,0,0.056270058,0.050038503,0.054294875,0.019135167,0.017858749,,0.325790089,0.503055161,0.006273864,2.59E-10,3.26E-31
1707,1,0.056190998,0.049966817,0.054218219,0.019102654,0.017827875,,0.325479902,0.502619574,0.006259586,2.55E-10,3.11E-31
1708,0,0.056112094,0.049895274,0.054141717,0.019070216,0.017797071,,0.325170192,0.50218462,0.006245348,2.51E-10,2.97E-31
1709,0,0.056033347,0.049823876,0.054065366,0.019037851,0.017766339,,0.324860958,0.501750295,0.00623115,2.47E-10,2.84E-31
1710,0,0.055954756,0.049752621,0.053989168,0.019005559,0.017735678,,0.324552198,0.501316601,0.006216991,2.43E-10,2.71E-31
1711,0,0.055876321,0.049681509,0.053913121,0.018973341,0.017705087,,0.324243913,0.500883534,0.006202871,2.40E-10,2.59E-31
1712,0,0.055798041,0.049610541,0.053837225,0.018941196,0.017674566,,0.3239361,0.500451094,0.006188791,2.36E-10,2.47E-31
1713,0,0.055719917,0.049539714,0.053761481,0.018909125,0.017644115,,0.323628758,0.50001928,0.00617475,2.32E-10,2.36E-31
1714,0,0.055641947,0.04946903,0.053685886,0.018877125,0.017613734,,0.323321888,0.49958809,0.006160747,2.29E-10,2.26E-31
1715,0,0.055564131,0.049398488,0.053610442,0.018845199,0.017583423,,0.323015487,0.499157523,0.006146783,2.25E-10,2.16E-31
1716,0,0.055486469,0.049328087,0.053535147,0.018813345,0.017553182,,0.322709555,0.498727577,0.006132858,2.22E-10,2.06E-31
1717,0,0.05540896,0.049257828,0.053460001,0.018781563,0.01752301,,0.32240409,0.498298252,0.006118972,2.19E-10,1.97E-31
1718,0,0.055331604,0.049187708,0.053385004,0.018749853,0.017492907,,0.322099092,0.497869547,0.006105123,2.15E-10,1.88E-31
1719,0,0.055254401,0.04911773,0.053310156,0.018718215,0.017462873,,0.32179456,0.497441459,0.006091313,2.12E-10,1.79E-31
1720,0,0.05517735,0.049047891,0.053235456,0.018686648,0.017432907,,0.321490493,0.497013988,0.006077541,2.09E-10,1.71E-31
1721,0,0.055100452,0.048978191,0.053160903,0.018655152,0.01740301,,0.32118689,0.496587133,0.006063808,2.05E-10,1.64E-31
1722,0,0.055023704,0.048908631,0.053086498,0.018623728,0.017373182,,0.320883749,0.496160891,0.006050112,2.02E-10,1.56E-31
1723,0,0.054947108,0.04883921,0.05301224,0.018592375,0.017343421,,0.320581071,0.495735263,0.006036453,1.99E-10,1.49E-31
1724,0,0.054870662,0.048769928,0.052938129,0.018561092,0.017313729,,0.320278853,0.495310247,0.006022833,1.96E-10,1.43E-31
1725,0,0.054794367,0.048700783,0.052864163,0.01852988,0.017284104,,0.319977095,0.494885841,0.00600925,1.93E-10,1.36E-31
1726,0,0.054718221,0.048631777,0.052790344,0.018498739,0.017254547,,0.319675796,0.494462044,0.005995704,1.90E-10,1.30E-31
1727,0,0.054642225,0.048562907,0.05271667,0.018467667,0.017225057,,0.319374955,0.494038856,0.005982196,1.87E-10,1.24E-31
1728,0,0.054566378,0.048494175,0.052643141,0.018436665,0.017195634,,0.319074571,0.493616274,0.005968725,1.85E-10,1.19E-31
1729,0,0.05449068,0.04842558,0.052569757,0.018405733,0.017166279,,0.318774643,0.493194298,0.00595529,1.82E-10,1.13E-31
1730,0,0.054415131,0.048357121,0.052496517,0.018374871,0.01713699,,0.31847517,0.492772926,0.005941893,1.79E-10,1.08E-31
1731,0,0.054339729,0.048288798,0.052423421,0.018344078,0.017107767,,0.318176151,0.492352158,0.005928533,1.76E-10,1.03E-31
1732,0,0.054264476,0.048220611,0.052350469,0.018313354,0.017078612,,0.317877586,0.491931991,0.005915209,1.73E-10,9.86E-32
1733,0,0.054189369,0.048152559,0.05227766,0.018282699,0.017049522,,0.317579473,0.491512425,0.005901921,1.71E-10,9.42E-32
1734,0,0.054114409,0.048084643,0.052204994,0.018252113,0.017020498,,0.317281811,0.491093459,0.005888671,1.68E-10,9.00E-32
1735,0,0.054039596,0.04801686,0.052132471,0.018221596,0.01699154,,0.316984599,0.490675092,0.005875456,1.66E-10,8.59E-32
1736,0,0.053964929,0.047949213,0.05206009,0.018191147,0.016962648,,0.316687837,0.490257321,0.005862278,1.63E-10,8.21E-32
1737,0,0.053890408,0.047881699,0.05198785,0.018160766,0.016933822,,0.316391523,0.489840146,0.005849135,1.61E-10,7.84E-32
1738,0,0.053816033,0.047814319,0.051915752,0.018130453,0.01690506,,0.316095657,0.489423566,0.005836029,1.58E-10,7.49E-32
1739,0,0.053741802,0.047747072,0.051843795,0.018100207,0.016876364,,0.315800238,0.48900758,0.005822958,1.56E-10,7.15E-32
1740,0,0.053667716,0.047679958,0.051771979,0.01807003,0.016847733,,0.315505264,0.488592186,0.005809924,1.53E-10,6.83E-32
1741,0,0.053593775,0.047612976,0.051700304,0.01803992,0.016819166,,0.315210735,0.488177384,0.005796925,1.51E-10,6.52E-32
1742,0,0.053519977,0.047546127,0.051628768,0.018009877,0.016790664,,0.31491665,0.487763171,0.005783961,1.49E-10,6.23E-32
1743,0,0.053446323,0.04747941,0.051557372,0.017979901,0.016762226,,0.314623007,0.487349547,0.005771033,1.46E-10,5.95E-32
1744,0,0.053372813,0.047412825,0.051486115,0.017949992,0.016733853,,0.314329807,0.486936511,0.00575814,1.44E-10,5.68E-32
1745,0,0.053299445,0.047346371,0.051414998,0.01792015,0.016705543,,0.314037048,0.486524062,0.005745282,1.42E-10,5.43E-32
1746,0,0.05322622,0.047280047,0.051344019,0.017890374,0.016677297,,0.313744729,0.486112197,0.005732459,1.40E-10,5.18E-32
1747,0,0.053153136,0.047213855,0.051273178,0.017860664,0.016649115,,0.313452849,0.485700917,0.005719671,1.38E-10,4.95E-32
1748,0,0.053080195,0.047147792,0.051202475,0.017831021,0.016620997,,0.313161407,0.48529022,0.005706918,1.36E-10,4.73E-32
1749,0,0.053007395,0.04708186,0.05113191,0.017801444,0.016592941,,0.312870403,0.484880105,0.005694199,1.34E-10,4.51E-32
1750,0,0.052934737,0.047016057,0.051061482,0.017771932,0.016564949,,0.312579836,0.484470571,0.005681516,1.32E-10,4.31E-32
1751,0,0.052862219,0.046950384,0.050991191,0.017742486,0.01653702,,0.312289704,0.484061616,0.005668866,1.30E-10,4.12E-32
1752,0,0.052789841,0.046884839,0.050921037,0.017713105,0.016509153,,0.312000007,0.48365324,0.005656251,1.28E-10,3.93E-32
1753,0,0.052717604,0.046819423,0.050851018,0.017683789,0.016481349,,0.311710743,0.48324544,0.005643671,1.26E-10,3.76E-32
1754,0,0.052645506,0.046754135,0.050781136,0.017654539,0.016453608,,0.311421913,0.482838217,0.005631124,1.24E-10,3.59E-32
1755,0,0.052573548,0.046688976,0.050711389,0.017625353,0.016425929,,0.311133514,0.482431569,0.005618612,1.22E-10,3.43E-32
1756,0,0.052501728,0.046623944,0.050641777,0.017596232,0.016398311,,0.310845547,0.482025495,0.005606133,1.20E-10,3.27E-32
1757,0,0.052430048,0.046559039,0.050572301,0.017567175,0.016370756,,0.31055801,0.481619993,0.005593688,1.18E-10,3.12E-32
1758,0,0.052358505,0.046494262,0.050502958,0.017538183,0.016343262,,0.310270902,0.481215063,0.005581277,1.16E-10,2.98E-32
1759,0,0.052287101,0.046429611,0.05043375,0.017509255,0.01631583,,0.309984223,0.480810704,0.0055689,1.15E-10,2.85E-32
1760,0,0.052215834,0.046365086,0.050364676,0.017480391,0.01628846,,0.309697971,0.480406913,0.005556556,1.13E-10,2.72E-32
1761,0,0.052144705,0.046300688,0.050295735,0.01745159,0.01626115,,0.309412146,0.480003691,0.005544245,1.11E-10,2.60E-32
1762,0,0.052073712,0.046236415,0.050226928,0.017422854,0.016233901,,0.309126747,0.479601036,0.005531968,1.09E-10,2.48E-32
1763,0,0.052002856,0.046172268,0.050158253,0.01739418,0.016206714,,0.308841773,0.479198947,0.005519723,1.08E-10,2.37E-32
1764,0,0.051932136,0.046108246,0.050089711,0.01736557,0.016179587,,0.308557223,0.478797423,0.005507512,1.06E-10,2.26E-32
1765,0,0.051861552,0.046044348,0.050021301,0.017337023,0.01615252,,0.308273096,0.478396462,0.005495334,1.04E-10,2.16E-32
1766,0,0.051791104,0.045980575,0.049953023,0.017308539,0.016125514,,0.307989391,0.477996064,0.005483189,1.03E-10,2.07E-32
1767,0,0.051720791,0.045916927,0.049884876,0.017280117,0.016098568,,0.307706108,0.477596228,0.005471076,1.01E-10,1.97E-32
1768,0,0.051650613,0.045853402,0.049816861,0.017251758,0.016071682,,0.307423246,0.477196952,0.005458996,9.97E-11,1.88E-32
1769,0,0.05158057,0.04579,0.049748976,0.017223461,0.016044856,,0.307140803,0.476798235,0.005446949,9.82E-11,1.80E-32
1770,0,0.051510661,0.045726722,0.049681222,0.017195227,0.01601809,,0.306858779,0.476400076,0.005434934,9.67E-11,1.72E-32
1771,0,0.051440885,0.045663567,0.049613598,0.017167055,0.015991383,,0.306577174,0.476002475,0.005422952,9.52E-11,1.64E-32
1772,0,0.051371244,0.045600535,0.049546105,0.017138944,0.015964735,,0.306295985,0.475605429,0.005411001,9.37E-11,1.57E-32
1773,0,0.051301735,0.045537624,0.04947874,0.017110895,0.015938147,,0.306015213,0.475208938,0.005399083,9.23E-11,1.50E-32
1774,0,0.051232359,0.045474836,0.049411505,0.017082908,0.015911617,,0.305734856,0.474813002,0.005387197,9.09E-11,1.43E-32
1775,0,0.051163117,0.04541217,0.049344399,0.017054982,0.015885147,,0.305454914,0.474417618,0.005375343,8.95E-11,1.37E-32
1776,0,0.051094006,0.045349625,0.049277422,0.017027117,0.015858735,,0.305175385,0.474022785,0.00536352,8.82E-11,1.30E-32
1777,0,0.051025027,0.045287201,0.049210573,0.016999313,0.015832381,,0.30489627,0.473628503,0.005351729,8.68E-11,1.25E-32
1778,0,0.05095618,0.045224898,0.049143851,0.016971571,0.015806086,,0.304617566,0.473234771,0.00533997,8.55E-11,1.19E-32
1779,0,0.050887464,0.045162715,0.049077258,0.016943888,0.01577985,,0.304339274,0.472841587,0.005328243,8.42E-11,1.14E-32
1780,0,0.050818879,0.045100653,0.049010792,0.016916267,0.015753671,,0.304061393,0.47244895,0.005316546,8.29E-11,1.09E-32
1781,0,0.050750425,0.04503871,0.048944453,0.016888705,0.01572755,,0.30378392,0.47205686,0.005304882,8.16E-11,1.04E-32
1782,0,0.050682101,0.044976887,0.04887824,0.016861204,0.015701487,,0.303506857,0.471665315,0.005293248,8.04E-11,9.90E-33
1783,0,0.050613907,0.044915183,0.048812154,0.016833763,0.015675481,,0.303230202,0.471274314,0.005281645,7.92E-11,9.45E-33
1784,0,0.050545843,0.044853599,0.048746195,0.016806381,0.015649533,,0.302953953,0.470883856,0.005270074,7.79E-11,9.03E-33
1785,0,0.050477908,0.044792133,0.048680361,0.01677906,0.015623642,,0.302678111,0.47049394,0.005258533,7.68E-11,8.62E-33
1786,0,0.050410102,0.044730785,0.048614652,0.016751798,0.015597808,,0.302402674,0.470104566,0.005247024,7.56E-11,8.23E-33
1787,0,0.050342425,0.044669556,0.048549069,0.016724595,0.015572031,,0.302127642,0.469715731,0.005235545,7.44E-11,7.86E-33
1788,0,0.050274876,0.044608444,0.04848361,0.016697451,0.015546311,,0.301853014,0.469327435,0.005224096,7.33E-11,7.51E-33
1789,0,0.050207456,0.04454745,0.048418276,0.016670367,0.015520648,,0.301578789,0.468939677,0.005212678,7.22E-11,7.17E-33
1790,0,0.050140163,0.044486573,0.048353066,0.016643341,0.01549504,,0.301304965,0.468552455,0.005201291,7.11E-11,6.85E-33
1791,0,0.050072998,0.044425813,0.04828798,0.016616374,0.01546949,,0.301031544,0.468165769,0.005189934,7.00E-11,6.54E-33
1792,0,0.050005959,0.04436517,0.048223018,0.016589466,0.015443995,,0.300758522,0.467779619,0.005178607,6.89E-11,6.25E-33
1793,0,0.049939048,0.044304643,0.048158179,0.016562616,0.015418556,,0.300485901,0.467394001,0.00516731,6.79E-11,5.97E-33
1794,0,0.049872263,0.044244233,0.048093464,0.016535824,0.015393174,,0.300213678,0.467008917,0.005156044,6.68E-11,5.70E-33
1795,0,0.049805605,0.044183938,0.048028871,0.01650909,0.015367846,,0.299941854,0.466624363,0.005144807,6.58E-11,5.44E-33
1796,0,0.049739072,0.044123758,0.0479644,0.016482415,0.015342575,,0.299670426,0.466240341,0.0051336,6.48E-11,5.20E-33
1797,0,0.049672665,0.044063694,0.047900052,0.016455797,0.015317359,,0.299399396,0.465856848,0.005122423,6.38E-11,4.97E-33
1798,0,0.049606383,0.044003745,0.047835825,0.016429236,0.015292198,,0.299128761,0.465473883,0.005111276,6.29E-11,4.74E-33
1799,0,0.049540227,0.04394391,0.04777172,0.016402733,0.015267092,,0.298858521,0.465091447,0.005100158,6.19E-11,4.53E-33
1800,0,0.049474195,0.04388419,0.047707736,0.016376288,0.015242041,,0.298588675,0.464709536,0.00508907,6.09E-11,4.33E-33
1801,0,0.049408287,0.043824584,0.047643873,0.016349899,0.015217045,,0.298319222,0.464328151,0.005078011,6.00E-11,4.13E-33
1802,0,0.049342503,0.043765092,0.047580131,0.016323568,0.015192103,,0.298050162,0.46394729,0.005066981,5.91E-11,3.95E-33
1803,0,0.049276844,0.043705713,0.047516509,0.016297293,0.015167216,,0.297781493,0.463566953,0.005055981,5.82E-11,3.77E-33
1804,0,0.049211307,0.043646448,0.047453007,0.016271075,0.015142383,,0.297513216,0.463187139,0.00504501,5.73E-11,3.60E-33
1805,0,0.049145894,0.043587295,0.047389625,0.016244914,0.015117605,,0.297245329,0.462807845,0.005034067,5.64E-11,3.44E-33
1806,0,0.049080604,0.043528256,0.047326362,0.016218809,0.01509288,,0.296977831,0.462429072,0.005023154,5.56E-11,3.28E-33
1807,0,0.049015437,0.043469328,0.047263219,0.01619276,0.01506821,,0.296710722,0.462050819,0.00501227,5.47E-11,3.14E-33
1808,0,0.048950391,0.043410513,0.047200195,0.016166767,0.015043593,,0.296444,0.461673084,0.005001414,5.39E-11,2.99E-33
1809,0,0.048885468,0.04335181,0.047137289,0.01614083,0.01501903,,0.296177666,0.461295866,0.004990587,5.31E-11,2.86E-33
1810,0,0.048820666,0.043293218,0.047074501,0.016114949,0.01499452,,0.295911717,0.460919165,0.004979789,5.23E-11,2.73E-33
1811,0,0.048755986,0.043234738,0.047011832,0.016089123,0.014970063,,0.295646155,0.460542979,0.004969019,5.15E-11,2.61E-33
1812,0,0.048691427,0.043176368,0.04694928,0.016063353,0.01494566,,0.295380977,0.460167308,0.004958277,5.07E-11,2.49E-33
1813,0,0.048626989,0.04311811,0.046886845,0.016037639,0.01492131,,0.295116183,0.45979215,0.004947564,4.99E-11,2.38E-33
1814,0,0.048562671,0.043059962,0.046824528,0.016011979,0.014897012,,0.294851772,0.459417504,0.004936879,4.91E-11,2.27E-33
1815,0,0.048498473,0.043001924,0.046762328,0.015986375,0.014872768,,0.294587744,0.45904337,0.004926222,4.84E-11,2.17E-33
1816,0,0.048434396,0.042943996,0.046700244,0.015960825,0.014848575,,0.294324097,0.458669747,0.004915594,4.77E-11,2.07E-33
1817,0,0.048370438,0.042886178,0.046638277,0.01593533,0.014824436,,0.294060831,0.458296633,0.004904993,4.69E-11,1.98E-33
1818,0,0.048306599,0.042828469,0.046576426,0.01590989,0.014800348,,0.293797946,0.457924028,0.00489442,4.62E-11,1.89E-33
1819,0,0.04824288,0.04277087,0.04651469,0.015884504,0.014776313,,0.293535439,0.45755193,0.004883875,4.55E-11,1.81E-33
1820,0,0.048179279,0.042713379,0.04645307,0.015859172,0.01475233,,0.293273312,0.457180339,0.004873357,4.48E-11,1.72E-33
1821,0,0.048115797,0.042655997,0.046391565,0.015833895,0.014728398,,0.293011562,0.456809253,0.004862868,4.41E-11,1.65E-33
1822,0,0.048052433,0.042598724,0.046330176,0.015808671,0.014704519,,0.292750189,0.456438672,0.004852405,4.35E-11,1.57E-33
1823,0,0.047989187,0.042541558,0.0462689,0.015783502,0.014680691,,0.292489193,0.456068595,0.00484197,4.28E-11,1.50E-33
1824,0,0.047926059,0.042484501,0.046207739,0.015758386,0.014656914,,0.292228572,0.455699021,0.004831563,4.21E-11,1.43E-33
1825,0,0.047863048,0.042427551,0.046146693,0.015733323,0.014633189,,0.291968327,0.455329948,0.004821183,4.15E-11,1.37E-33
1826,0,0.047800154,0.042370708,0.04608576,0.015708314,0.014609515,,0.291708455,0.454961377,0.00481083,4.09E-11,1.31E-33
1827,0,0.047737377,0.042313972,0.04602494,0.015683359,0.014585892,,0.291448957,0.454593305,0.004800504,4.02E-11,1.25E-33
1828,0,0.047674716,0.042257343,0.045964234,0.015658456,0.01456232,,0.291189831,0.454225732,0.004790205,3.96E-11,1.19E-33
1829,0,0.047612172,0.042200821,0.045903641,0.015633607,0.014538799,,0.290931078,0.453858657,0.004779933,3.90E-11,1.14E-33
1830,0,0.047549743,0.042144405,0.045843161,0.01560881,0.014515328,,0.290672695,0.453492079,0.004769688,3.84E-11,1.09E-33
1831,0,0.047487431,0.042088095,0.045782793,0.015584066,0.014491908,,0.290414683,0.453125998,0.004759469,3.78E-11,1.04E-33
1832,0,0.047425234,0.042031891,0.045722537,0.015559375,0.014468538,,0.290157041,0.452760411,0.004749278,3.73E-11,9.93E-34
1833,0,0.047363151,0.041975792,0.045662393,0.015534736,0.014445218,,0.289899767,0.452395319,0.004739113,3.67E-11,9.49E-34
1834,0,0.047301184,0.041919799,0.045602361,0.015510149,0.014421949,,0.289642862,0.452030719,0.004728974,3.61E-11,9.06E-34
1835,0,0.047239331,0.041863911,0.04554244,0.015485614,0.014398729,,0.289386325,0.451666613,0.004718862,3.56E-11,8.65E-34
1836,0,0.047177593,0.041808127,0.045482631,0.015461132,0.014375559,,0.289130154,0.451302997,0.004708776,3.50E-11,8.26E-34
1837,0,0.047115969,0.041752448,0.045422932,0.015436701,0.014352439,,0.288874349,0.450939873,0.004698717,3.45E-11,7.89E-34
1838,0,0.047054458,0.041696873,0.045363344,0.015412322,0.014329369,,0.28861891,0.450577237,0.004688684,3.40E-11,7.54E-34
1839,0,0.046993061,0.041641402,0.045303866,0.015387995,0.014306348,,0.288363835,0.450215091,0.004678677,3.35E-11,7.20E-34
1840,0,0.046931777,0.041586035,0.045244498,0.015363719,0.014283376,,0.288109124,0.449853432,0.004668696,3.30E-11,6.87E-34
1841,0,0.046870606,0.041530771,0.04518524,0.015339494,0.014260453,,0.287854776,0.44949226,0.00465874,3.25E-11,6.57E-34
1842,0,0.046809548,0.041475611,0.045126091,0.015315321,0.01423758,,0.287600791,0.449131573,0.004648811,3.20E-11,6.27E-34
1843,0,0.046748602,0.041420553,0.045067052,0.015291199,0.014214755,,0.287347168,0.448771372,0.004638908,3.15E-11,5.99E-34
1844,0,0.046687769,0.041365599,0.045008122,0.015267128,0.014191979,,0.287093905,0.448411655,0.00462903,3.10E-11,5.72E-34
1845,0,0.046627047,0.041310747,0.044949301,0.015243107,0.014169252,,0.286841003,0.44805242,0.004619178,3.05E-11,5.46E-34
1846,0,0.046566437,0.041255997,0.044890588,0.015219137,0.014146573,,0.286588461,0.447693668,0.004609351,3.01E-11,5.22E-34
1847,0,0.046505938,0.041201349,0.044831983,0.015195218,0.014123943,,0.286336278,0.447335398,0.00459955,2.96E-11,4.98E-34
1848,0,0.04644555,0.041146803,0.044773486,0.015171349,0.014101361,,0.286084452,0.446977607,0.004589775,2.91E-11,4.76E-34
1849,0,0.046385274,0.041092358,0.044715097,0.01514753,0.014078826,,0.285832985,0.446620297,0.004580024,2.87E-11,4.54E-34
1850,0,0.046325107,0.041038015,0.044656816,0.015123761,0.01405634,,0.285581874,0.446263464,0.004570299,2.83E-11,4.34E-34
1851,0,0.046265051,0.040983773,0.044598641,0.015100042,0.014033902,,0.285331119,0.44590711,0.004560599,2.78E-11,4.15E-34
1852,0,0.046205105,0.040929631,0.044540574,0.015076374,0.014011512,,0.28508072,0.445551232,0.004550924,2.74E-11,3.96E-34
1853,0,0.046145269,0.04087559,0.044482613,0.015052755,0.013989169,,0.284830675,0.44519583,0.004541275,2.70E-11,3.78E-34
1854,0,0.046085542,0.04082165,0.044424759,0.015029185,0.013966874,,0.284580985,0.444840904,0.00453165,2.66E-11,3.61E-34
1855,0,0.046025925,0.040767809,0.044367011,0.015005665,0.013944626,,0.284331648,0.444486451,0.00452205,2.62E-11,3.45E-34
1856,0,0.045966417,0.040714068,0.044309369,0.014982194,0.013922425,,0.284082663,0.444132472,0.004512474,2.58E-11,3.29E-34
1857,0,0.045907017,0.040660427,0.044251832,0.014958773,0.013900271,,0.283834031,0.443778965,0.004502924,2.54E-11,3.15E-34
1858,0,0.045847726,0.040606886,0.044194401,0.0149354,0.013878164,,0.283585749,0.443425929,0.004493398,2.50E-11,3.00E-34
1859,0,0.045788543,0.040553443,0.044137076,0.014912077,0.013856105,,0.283337819,0.443073364,0.004483897,2.46E-11,2.87E-34
1860,0,0.045729468,0.040500099,0.044079855,0.014888802,0.013834091,,0.283090238,0.442721268,0.00447442,2.42E-11,2.74E-34
1861,0,0.045670501,0.040446854,0.044022739,0.014865576,0.013812125,,0.282843006,0.442369642,0.004464968,2.39E-11,2.62E-34
1862,0,0.045611641,0.040393708,0.043965727,0.014842399,0.013790205,,0.282596123,0.442018483,0.004455539,2.35E-11,2.50E-34
1863,0,0.045552888,0.040340659,0.04390882,0.01481927,0.013768331,,0.282349588,0.441667792,0.004446136,2.31E-11,2.39E-34
1864,0,0.045494243,0.040287709,0.043852016,0.014796189,0.013746504,,0.2821034,0.441317567,0.004436756,2.28E-11,2.28E-34
1865,0,0.045435704,0.040234856,0.043795316,0.014773156,0.013724723,,0.281857559,0.440967807,0.0044274,2.24E-11,2.18E-34
1866,0,0.045377271,0.0401821,0.04373872,0.014750172,0.013702987,,0.281612064,0.440618511,0.004418069,2.21E-11,2.08E-34
1867,0,0.045318945,0.040129442,0.043682227,0.014727235,0.013681298,,0.281366913,0.440269679,0.004408761,2.18E-11,1.99E-34
1868,0,0.045260725,0.040076881,0.043625837,0.014704347,0.013659654,,0.281122107,0.43992131,0.004399478,2.14E-11,1.90E-34
1869,0,0.04520261,0.040024417,0.043569549,0.014681506,0.013638056,,0.280877645,0.439573403,0.004390218,2.11E-11,1.81E-34
1870,0,0.045144601,0.039972049,0.043513364,0.014658712,0.013616504,,0.280633527,0.439225956,0.004380982,2.08E-11,1.73E-34
1871,0,0.045086697,0.039919778,0.043457282,0.014635966,0.013594996,,0.28038975,0.43887897,0.00437177,2.05E-11,1.65E-34
1872,0,0.045028899,0.039867603,0.043401301,0.014613267,0.013573535,,0.280146316,0.438532443,0.004362581,2.02E-11,1.58E-34
1873,0,0.044971204,0.039815523,0.043345422,0.014590616,0.013552118,,0.279903223,0.438186375,0.004353416,1.99E-11,1.51E-34
1874,0,0.044913615,0.039763539,0.043289645,0.014568011,0.013530746,,0.27966047,0.437840764,0.004344274,1.95E-11,1.44E-34
1875,0,0.044856129,0.039711651,0.043233969,0.014545453,0.01350942,,0.279418057,0.43749561,0.004335156,1.93E-11,1.37E-34
1876,0,0.044798748,0.039659858,0.043178394,0.014522943,0.013488138,,0.279175983,0.437150912,0.004326061,1.90E-11,1.31E-34
1877,0,0.04474147,0.03960816,0.04312292,0.014500478,0.0134669,,0.278934248,0.436806669,0.004316989,1.87E-11,1.25E-34
1878,0,0.044684296,0.039556556,0.043067546,0.014478061,0.013445708,,0.278692851,0.43646288,0.00430794,1.84E-11,1.20E-34
